municerca,fecha_agg,sexo,edad_diagnostico,lon,lat,distancia_rio,distancia_verde_m,distancia_grande_m,longitude,latitude,t2m,d2m,tp,t2m_min,t2m_max,wind_speed,ws10,dia,mes,tp_anom,t2m_anom,d2m_anom,t2m_min_anom,t2m_max_anom,casos,Estimación poblacional,Superficie (Km cuadrados),Proximidad al río (m) (distancia mínima),Proximidad al río (m) (distancia al centroide),Proximidad al río (m) (distancia máxima),Densidad poblacional,CALMAT I,CALMAT II,CALMAT III,CALMAT IV,CALMAT V,Hogares Pobres,Hogares Pobres No Indigentes,Hogares Indigentes,Personas Pobres,Personas Pobres No Indigentes,Personas Indigentes,UNEA: Sin Instrucción,UNEA: Primario Incompleto,UNEA: Primario Completo,UNEA: Secundario Incompleto,UNEA: Secundario Completo,UNEA: Superior y/o Universitario Incompleto,UNEA: Superior y/o Universitario Completo,Acceso a Cloacas,Acceso a Gas de Red,Acceso a Agua de Red,Acceso a Electricidad,Mujeres (%),Varones (%),Mujeres de 0 a 6 años,Varones de 0 a 6 años,Personas de 0 a 6 años,Mujeres de 7 a 14 años,Varones de 7 a 14 años,Personas de 7 a 14 años,Mujeres de 15 a 24 años,Varones de 15 a 24 años,Personas de 15 a 24 años,Mujeres de 25 a 59 años,Varones de 25 a 59 años,Personas de 25 a 59 años,Mujeres de 60 años o más,Varones de 60 años o más,Personas de 60 años o más,casos_sum_2w,casos_sum_3w,casos_sum_4w,casos_lag_1,casos_lag_2,casos_lag_3,casos_lag_4,casos_ma_4,t2m_mean_1w,t2m_mean_2w,d2m_mean_1w,d2m_mean_2w,tp_mean_1w,tp_sum_1w,tp_mean_2w,tp_sum_2w,t2m_min_mean_1w,t2m_min_mean_2w,t2m_max_mean_1w,t2m_max_mean_2w,ws10_mean_1w,ws10_mean_2w,tp_anom_mean_1w,tp_anom_sum_1w,tp_anom_mean_2w,tp_anom_sum_2w,t2m_anom_mean_1w,t2m_anom_mean_2w,d2m_anom_mean_1w,d2m_anom_mean_2w,t2m_min_anom_mean_1w,t2m_min_anom_mean_2w,t2m_max_anom_mean_1w,t2m_max_anom_mean_2w,vec_lag1,vec_lag2,vec_lag3,vec_sum_2w,vec_sum_3w,Vecinos_total
MUNICERCA 4,2024-05,0.6666666666666666,46.333333333333336,-63.22957466666667,-32.40570496666667,2066.5848912073166,145.0851047861797,3173.282217836983,-63.25,-32.5,284.1400451660156,279.6387685139974,5.6425730387369794e-06,281.0695393880208,288.6343485514323,,2.21939149546608,9.333333333333334,5.0,-8.185042275322809e-05,-3.7237090687692955,-2.892143833490072,-3.6250251299069305,-4.439870462299875,6,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,398.0,464.0,483.0,240.0,158.0,66.0,19.0,120.75,290.93414611816405,293.6954596603973,286.7497599283854,289.11658208018116,0.00015042324860890707,0.00015042324860890707,0.00014604155901615126,0.0002920831180323025,287.07329351251775,289.804791001648,293.91370669278234,298.2639313578194,2.7093093470832925,2.616298166356666,1.964409676649663e-05,1.964409676649663e-05,-6.725564675722694e-06,-1.3451129351445388e-05,0.18576241468459667,0.33018176502564206,0.6160833353080813,0.5412729917260558,-0.5110053682166735,-0.20225245330216268,-1.8257153854626864,-0.2785923206566825,598.0,421.0,115.0,1019.0,1134.0,1134.0
MUNICERCA 4,2024-11,0.5,36.0,-63.22386975,-32.403813,2482.504419064796,181.13052684467868,2765.0307358340897,-63.25,-32.5,297.33619689941406,288.3542938232422,0.0001315474510192871,292.509521484375,302.6427917480469,,2.6284027339852227,22.5,11.0,-3.212028079562716e-05,0.5497514512803718,-0.3201648288302863,-0.13885837131076073,0.9836183336045963,2,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,246.0,404.0,470.0,6.0,240.0,158.0,66.0,117.5,284.1400451660156,287.53709564208987,279.6387685139974,283.19426422119136,5.6425730387369794e-06,5.6425730387369794e-06,7.803291082382202e-05,0.00015606582164764404,281.0695393880208,284.0714164502693,288.6343485514323,291.2740276221073,2.21939149546608,2.4643504212746863,-8.185042275322809e-05,-8.185042275322809e-05,-3.110316299336573e-05,-6.220632598673146e-05,-3.7237090687692955,-1.7689733270423496,-2.892143833490072,-1.1380302490909953,-3.6250251299069305,-2.0680152490618022,-4.439870462299875,-3.1327929238812806,2.0,1.0,0.0,3.0,3.0,3.0
MUNICERCA 4,2024-12,0.0,32.0,-63.223168,-32.3998047,2927.681194977739,216.9767665776186,2884.4901283714394,-63.25,-32.5,293.88031005859375,288.5373229980469,0.00012540817260742188,292.4263916015625,294.8541259765625,,2.0138172350216466,1.0,12.0,-0.0006774822870890299,-2.5701924641927008,-3.136790974934911,-2.3517913818359375,-3.445179918077258,1,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,8.0,248.0,406.0,2.0,6.0,240.0,158.0,101.5,297.33619689941406,290.73812103271484,288.3542938232422,283.99653116861975,0.0001315474510192871,0.0001315474510192871,6.859501202901204e-05,0.00013719002405802408,292.509521484375,286.7895304361979,302.6427917480469,295.6385701497396,2.6284027339852227,2.4238971147256514,-3.212028079562716e-05,-3.212028079562716e-05,-5.6985351774427625e-05,-0.00011397070354885525,0.5497514512803718,-1.586978808744462,-0.3201648288302863,-1.6061543311601791,-0.13885837131076073,-1.8819417506088456,0.9836183336045963,-1.7281260643476393,1.0,2.0,1.0,3.0,4.0,4.0
MUNICERCA 4,2025-02,0.3333333333333333,22.0,-63.226525933333335,-32.40471205,2276.554040024436,173.51014052949722,2903.804039149973,-63.25,-32.5,297.1446990966797,291.53025309244794,7.132689158121745e-05,292.72279866536456,302.2522888183594,,1.844027911034131,17.166666666666668,2.0,-9.507411791954512e-05,0.6092459596233653,1.0188706762996844,0.5789961826654159,0.15247124565971149,6,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,3.0,9.0,249.0,1.0,2.0,6.0,240.0,62.25,293.88031005859375,295.6082534790039,288.5373229980469,288.44580841064453,0.00012540817260742188,0.00012540817260742188,0.0001284778118133545,0.000256955623626709,292.4263916015625,292.46795654296875,294.8541259765625,298.7484588623047,2.0138172350216466,2.3211099845034346,-0.0006774822870890299,-0.0006774822870890299,-0.00035480128394232855,-0.0007096025678846571,-2.5701924641927008,-1.0102205064561647,-3.136790974934911,-1.7284779018825986,-2.3517913818359375,-1.2453248765733491,-3.445179918077258,-1.230780792236331,5.0,4.0,1.0,9.0,10.0,10.0
MUNICERCA 4,2025-03,0.16666666666666666,37.0,-63.229913675,-32.407326266666665,1891.8740029742357,177.1988378890247,3119.048771399213,-63.25,-32.5,295.31172943115234,290.91695404052734,0.0004482666651407878,291.8429311116536,300.7541097005208,,3.1254432305684094,20.75,3.0,0.0003216275462397823,-1.452214653109337,-0.6971397870852579,-1.1158410343123155,-1.8689609857253089,12,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,7.0,9.0,15.0,6.0,1.0,2.0,6.0,3.75,297.1446990966797,295.5125045776367,291.53025309244794,290.03378804524743,7.132689158121745e-05,7.132689158121745e-05,9.836753209431967e-05,0.00019673506418863934,292.72279866536456,292.5745951334635,302.2522888183594,298.55320739746094,1.844027911034131,1.9289225730278887,-9.507411791954512e-05,-9.507411791954512e-05,-0.0003862782025042875,-0.000772556405008575,0.6092459596233653,-0.980473252284668,1.0188706762996844,-1.0589601493176133,0.5789961826654159,-0.8863975995852609,0.15247124565971149,-1.6463543362087734,8.0,5.0,4.0,13.0,17.0,17.0
MUNICERCA 4,2025-04,0.5,41.3,-63.226569729999994,-32.40705362,2023.2714648417143,194.46336568949235,2839.3589336421837,-63.25,-32.5,290.7239685058594,284.9844512939453,5.328655242919922e-05,286.75449523925784,297.01201782226565,,2.09604851623225,17.7,4.0,-0.0001434554907553954,-0.3397451341806857,-1.9819030457712246,-1.4695077288592302,1.5408479478624315,10,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,18.0,19.0,21.0,12.0,6.0,1.0,2.0,5.25,295.31172943115234,296.228214263916,290.91695404052734,291.22360356648767,0.0004482666651407878,0.0004482666651407878,0.0002597967783610026,0.0005195935567220052,291.8429311116536,292.2828648885091,300.7541097005208,301.50319925944007,3.1254432305684094,2.48473557080127,0.0003216275462397823,0.0003216275462397823,0.00011327671416011859,0.00022655342832023719,-1.452214653109337,-0.42148434674298607,-0.6971397870852579,0.16086544460721325,-1.1158410343123155,-0.2684224258234498,-1.8689609857253089,-0.8582448700327987,32.0,8.0,5.0,40.0,45.0,45.0
MUNICERCA 4,2025-05,0.4,45.8,-63.230343360000006,-32.40650024,1970.2353491426718,161.58106162046292,3161.8832997153986,-63.25,-32.5,292.837353515625,289.28497924804685,4.680156707763672e-05,290.85169677734376,296.59254150390626,,3.1805172980347782,9.8,5.0,-2.454828332971646e-07,3.5449603497540467,4.548195845992472,4.686983687789359,1.733495867693864,5,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,22.0,28.0,29.0,10.0,12.0,6.0,1.0,7.25,290.7239685058594,293.01784896850586,284.9844512939453,287.9507026672363,5.328655242919922e-05,5.328655242919922e-05,0.0002507766087849935,0.000501553217569987,286.75449523925784,289.29871317545576,297.01201782226565,298.88306376139326,2.09604851623225,2.6107458734003295,-0.0001434554907553954,-0.0001434554907553954,8.908602774219345e-05,0.0001781720554843869,-0.3397451341806857,-0.8959798936450115,-1.9819030457712246,-1.3395214164282412,-1.4695077288592302,-1.2926743815857726,1.5408479478624315,-0.1640565189314387,19.0,32.0,8.0,51.0,59.0,59.0
MUNICERCA 5,2023-12,1.0,43.0,-63.2154478,-32.41223755,1827.105580653195,231.54984805929215,1682.1284033285492,-63.25,-32.5,297.5904998779297,290.31671142578125,0.0,292.4455261230469,302.9969787597656,,3.748349729816171,26.0,12.0,-6.803605291578505e-05,2.037697177463116,1.6132858276367301,2.341672261555999,1.8128248426649236,2,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,,,,,,,,,297.5904998779297,297.6876975165473,290.31671142578125,290.05852593315973,0.0,0.0,2.6490953233506946e-07,5.298190646701389e-07,292.4455261230469,292.40225389268664,302.9969787597656,303.6206800672743,3.748349729816171,3.2951544615170745,-6.803605291578505e-05,-6.803605291578505e-05,-5.875096154311066e-05,-0.00011750192308622132,2.037697177463116,0.6726699672118126,1.6132858276367301,0.03165205653313152,2.341672261555999,0.6493550210332776,1.8128248426649236,0.5532251428674724,,,,,,
MUNICERCA 5,2024-01,0.3333333333333333,47.0,-63.218950488888886,-32.41140662222222,1826.9204393247496,115.93518437791278,2048.636851330125,-63.25,-32.5,297.7848951551649,289.8003404405382,5.298190646701389e-07,292.3589816623264,304.24438137478296,,2.841959193217978,25.22222222222222,1.0,-4.946587017043628e-05,-0.6923572430394908,-1.549981714570467,-1.042962219489444,-0.706374556929979,9,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,,,,2.0,,,,,297.5904998779297,297.6876975165473,290.31671142578125,290.05852593315973,0.0,0.0,2.6490953233506946e-07,5.298190646701389e-07,292.4455261230469,292.40225389268664,302.9969787597656,303.6206800672743,3.748349729816171,3.2951544615170745,-6.803605291578505e-05,-6.803605291578505e-05,-5.875096154311066e-05,-0.00011750192308622132,2.037697177463116,0.6726699672118126,1.6132858276367301,0.03165205653313152,2.341672261555999,0.6493550210332776,1.8128248426649236,0.5532251428674724,4.0,,,,,
MUNICERCA 5,2024-02,0.4074074074074074,36.425925925925924,-63.217781716666664,-32.41253074814815,1765.875192361554,168.08645254359047,1926.0859825283128,-63.25,-32.5,297.8548284459997,292.9444580078125,0.00029342483591150356,293.58586685745803,303.8891234221282,,2.2991381752013758,13.314814814814815,2.0,0.00013521795246663245,-0.5528316419311068,0.5297117801033151,-0.4031483968098931,-0.4906033321009065,54,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,11.0,,,9.0,2.0,,,,297.7848951551649,297.6876975165473,289.8003404405382,290.05852593315973,5.298190646701389e-07,5.298190646701389e-07,2.6490953233506946e-07,5.298190646701389e-07,292.3589816623264,292.40225389268664,304.24438137478296,303.6206800672743,2.841959193217978,3.2951544615170745,-4.946587017043628e-05,-4.946587017043628e-05,-5.875096154311066e-05,-0.00011750192308622132,-0.6923572430394908,0.6726699672118126,-1.549981714570467,0.03165205653313152,-1.042962219489444,0.6493550210332776,-0.706374556929979,0.5532251428674724,36.0,4.0,,40.0,,
MUNICERCA 5,2024-03,0.4375,38.0625,-63.21713664261363,-32.41345033977273,1709.5441172449398,184.07004306071278,1855.2753082747522,-63.25,-32.5,296.58371699940074,291.76311683654785,0.0001632015813480724,292.8685739690607,302.15968669544566,,2.5580473307728067,20.78409090909091,3.0,-2.9240543593461268e-05,0.6072721757471325,0.801204136806708,0.4211510732117745,0.920618609547213,176,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,63.0,65.0,,54.0,9.0,2.0,,,297.8548284459997,297.8198618005823,292.9444580078125,291.37239922417535,0.00029342483591150356,0.00029342483591150356,0.00014697732748808685,0.0002939546549761737,293.58586685745803,292.97242425989225,303.8891234221282,304.0667523984556,2.2991381752013758,2.570548684209677,0.00013521795246663245,0.00013521795246663245,4.2876041148098086e-05,8.575208229619617e-05,-0.5528316419311068,-0.6225944424852987,0.5297117801033151,-0.510134967233576,-0.4031483968098931,-0.7230553081496685,-0.4906033321009065,-0.5984889445154428,134.0,36.0,4.0,170.0,174.0,174.0
MUNICERCA 5,2024-04,0.45038167938931295,29.874045801526716,-63.21673075152672,-32.413178085496185,1762.6254634336226,180.62673181677192,1822.9741892320797,-63.25,-32.5,291.0719713982735,286.95979600280293,0.00016225248802709214,287.4899688071393,294.1957157216174,,2.8542003800086007,7.137404580152672,4.0,2.54961490217364e-05,0.26572276404170464,0.7695817010997491,-0.27910503510699836,-1.8498843987406912,262,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,230.0,239.0,241.0,176.0,54.0,9.0,2.0,60.25,296.58371699940074,297.2192727227002,291.76311683654785,292.3537874221802,0.0001632015813480724,0.0001632015813480724,0.000228313208629788,0.000456626417259576,292.8685739690607,293.2272204132594,302.15968669544566,303.0244050587869,2.5580473307728067,2.4285927529870914,-2.9240543593461268e-05,-2.9240543593461268e-05,5.298870443658559e-05,0.00010597740887317118,0.6072721757471325,0.02722026690801288,0.801204136806708,0.6654579584550115,0.4211510732117745,0.009001338200940678,0.920618609547213,0.21500763872315326,418.0,134.0,36.0,552.0,588.0,588.0
MUNICERCA 5,2024-05,0.25,53.75,-63.215039925,-32.4151116,1689.334453018244,240.26683752972022,1645.0503006405,-63.25,-32.5,284.39685821533203,280.7835006713867,2.4437904357910156e-06,281.1807403564453,289.84644317626953,,1.5610575205526689,4.0,5.0,-1.057496777287236e-05,-3.5833978723596687,-2.588722285517946,-3.024109847457339,-4.59873498987271,4,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,438.0,492.0,501.0,262.0,176.0,54.0,9.0,125.25,291.0719713982735,293.8278441988371,286.95979600280293,289.3614564196754,0.00016225248802709214,0.00016225248802709214,0.00016272703468758228,0.00032545406937516455,287.4899688071393,290.1792713881,294.1957157216174,298.1777012085315,2.8542003800086007,2.706123855390704,2.54961490217364e-05,2.54961490217364e-05,-1.8721972858624344e-06,-3.7443945717248688e-06,0.26572276404170464,0.4364974698944186,0.7695817010997491,0.7853929189532285,-0.27910503510699836,0.07102301905238806,-1.8498843987406912,-0.46463289459673907,617.0,418.0,134.0,1035.0,1169.0,1169.0
MUNICERCA 5,2024-09,1.0,22.0,-63.224858,-32.412155,1543.6483284538158,204.8695254197055,2565.335062247629,-63.25,-32.5,286.902099609375,275.4932861328125,0.0,281.95623779296875,295.13360595703125,,1.3191935967589603,12.0,9.0,-2.702077229817708e-07,0.055216471354185614,0.32866143120656943,0.3462666829427121,1.9552815755208144,1,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,266.0,442.0,496.0,4.0,262.0,176.0,54.0,124.0,284.39685821533203,287.73441480680276,280.7835006713867,283.8716483370948,2.4437904357910156e-06,2.4437904357910156e-06,8.234813923144158e-05,0.00016469627846288316,281.1807403564453,284.33535458179233,289.84644317626953,292.02107944894345,1.5610575205526689,2.2076289502806348,-1.057496777287236e-05,-1.057496777287236e-05,7.46059062443202e-06,1.492118124886404e-05,-3.5833978723596687,-1.658837554158982,-2.588722285517946,-0.9095702922090985,-3.024109847457339,-1.6516074412821689,-4.59873498987271,-3.224309694306701,1.0,0.0,0.0,1.0,1.0,1.0
MUNICERCA 5,2024-10,1.0,40.0,-63.2229575,-32.4181849,922.7995420809292,493.2014759705149,2379.8877429415047,-63.25,-32.5,293.3211364746094,287.4368591308594,0.00010216236114501953,291.91064453125,296.2103271484375,,2.269606971827849,7.0,10.0,-5.214744144015838e-06,1.20842963324651,4.63067898220487,3.737071397569423,-1.558099704318579,1,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,5.0,267.0,443.0,1.0,4.0,262.0,176.0,110.75,286.902099609375,285.6494789123535,275.4932861328125,278.1383934020996,0.0,0.0,1.2218952178955078e-06,2.4437904357910156e-06,281.95623779296875,281.56848907470703,295.13360595703125,292.4900245666504,1.3191935967589603,1.4401255586558146,-2.702077229817708e-07,-2.702077229817708e-07,-5.422587747927065e-06,-1.084517549585413e-05,0.055216471354185614,-1.7640907005027415,0.32866143120656943,-1.1300304271556882,0.3462666829427121,-1.3389215822573135,1.9552815755208144,-1.321726707175948,1.0,1.0,0.0,2.0,2.0,2.0
MUNICERCA 5,2024-11,1.0,51.0,-63.2128909,-32.4085015,2306.374953215434,112.11072874899273,1561.497622829993,-63.25,-32.5,292.62060546875,283.119873046875,0.0,287.16973876953125,298.7206115722656,,1.915990411799749,5.0,11.0,-1.08745363023546e-06,0.31141425238718057,-0.6196689181857664,0.1443128797743043,-0.3854353162977304,1,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,2.0,6.0,268.0,1.0,1.0,4.0,262.0,67.0,293.3211364746094,290.1116180419922,287.4368591308594,281.46507263183594,0.00010216236114501953,0.00010216236114501953,5.1081180572509766e-05,0.00010216236114501953,291.91064453125,286.9334411621094,296.2103271484375,295.6719665527344,2.269606971827849,1.7944002842934046,-5.214744144015838e-06,-5.214744144015838e-06,-2.7424759334988044e-06,-5.484951866997609e-06,1.20842963324651,0.6318230523003479,4.63067898220487,2.4796702067057197,3.737071397569423,2.0416690402560675,-1.558099704318579,0.19859093560111774,5.0,1.0,1.0,6.0,7.0,7.0
MUNICERCA 5,2024-12,0.3333333333333333,36.333333333333336,-63.219932433333334,-32.41347853333334,1542.955824544233,226.61237407083505,2108.3433246655627,-63.25,-32.5,295.1972351074219,289.2413838704427,0.0010235309600830078,290.7339172363281,300.66461181640625,,2.1614726134704583,24.333333333333332,12.0,0.0006376292970445421,-1.5959659152560637,-1.3084809479890016,-1.753452442310466,-1.648534478081596,3,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,2.0,3.0,7.0,1.0,1.0,1.0,4.0,1.75,292.62060546875,292.9708709716797,283.119873046875,285.2783660888672,0.0,0.0,5.1081180572509766e-05,0.00010216236114501953,287.16973876953125,289.5401916503906,298.7206115722656,297.46546936035156,1.915990411799749,2.092798691813799,-1.08745363023546e-06,-1.08745363023546e-06,-3.151098887125649e-06,-6.302197774251298e-06,0.31141425238718057,0.7599219428168453,-0.6196689181857664,2.0055050320095518,0.1443128797743043,1.9406921386718636,-0.3854353162977304,-0.9717675103081547,3.0,5.0,1.0,8.0,9.0,9.0
MUNICERCA 5,2025-01,0.5,34.5,-63.2167065,-32.416911150000004,1346.0030400699134,379.6367228848933,1788.1569656017673,-63.25,-32.5,295.9373779296875,290.07859802246094,5.662441253662109e-06,292.38604736328125,300.968017578125,,2.438517207161383,13.0,1.0,-0.0002217835850185818,-2.552693458839684,-1.4962886103877224,-1.7901084617332117,-3.32244816532841,2,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,4.0,5.0,6.0,3.0,1.0,1.0,1.0,1.5,295.1972351074219,293.90892028808594,289.2413838704427,286.1806284586588,0.0010235309600830078,0.0010235309600830078,0.0005117654800415039,0.0010235309600830078,290.7339172363281,288.9518280029297,300.66461181640625,299.69261169433594,2.1614726134704583,2.0387315126351035,0.0006376292970445421,0.0006376292970445421,0.0003182709217071533,0.0006365418434143066,-1.5959659152560637,-0.6422758314344416,-1.3084809479890016,-0.964074933087384,-1.753452442310466,-0.8045697812680809,-1.648534478081596,-1.0169848971896633,2.0,3.0,5.0,5.0,10.0,10.0
MUNICERCA 5,2025-02,0.25,33.75,-63.21740485,-32.41247435,1857.3895162749513,123.378238867824,1889.0812398816995,-63.25,-32.5,301.18861389160156,293.34083557128906,1.341104507446289e-06,296.00794982910156,308.8166961669922,,2.4032349314415136,10.75,2.0,-5.568839885570385e-06,0.5905411896882242,0.6810791580765283,0.03329772949217613,2.06781599256729,4,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,5.0,6.0,7.0,2.0,3.0,1.0,1.0,1.75,295.9373779296875,295.5673065185547,290.07859802246094,289.6599909464518,5.662441253662109e-06,5.662441253662109e-06,0.000514596700668335,0.00102919340133667,292.38604736328125,291.5599822998047,300.968017578125,300.8163146972656,2.438517207161383,2.2999949103159207,-0.0002217835850185818,-0.0002217835850185818,0.00020792285601298015,0.0004158457120259603,-2.552693458839684,-2.074329687047874,-1.4962886103877224,-1.402384779188362,-1.7901084617332117,-1.7717804520218388,-3.32244816532841,-2.485491321705003,3.0,2.0,3.0,5.0,8.0,8.0
